# Pathway	MTN008_frags_Abundance	MTN038_frags_Abundance	MTN044_frags_Abundance	MTN049_frags_Abundance	MTN071_frags_Abundance	MTN076_frags_Abundance	MTN099_frags_Abundance	MTN112_frags_Abundance	MTN142_frags_Abundance	MTN167_frags_Abundance	PFND073_frags_Abundance	PFND110_frags_Abundance	PFND111_frags_Abundance	PFND164-amplified_frags_Abundance	PFND185_frags_Abundance	PFND208_frags_Abundance	PFND227_frags_Abundance	PFND233_frags_Abundance	PFND283_frags_Abundance
PWY-6124: inosine-5'-phosphate biosynthesis II	4.28456e-05	0.000279728	0.000307192	0.000361334	0.000352156	0.000302444	0.000260739	0.000291531	0.000343986	0.000316687	0.000445674	0.000369149	0.000304261	0.000331767	0.000380275	0.000351226	0.000335165	0.000368767	0.000327564
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	0.00013998	0.000169831	0.000232179	0.000270258	0.000201624	0.000187871	0.000177744	0.000214877	0.000222184	0.000140052	0.000160426	0.000275653	0.000151936	0.000203805	0.000286272	0.000275979	0.000206429	0.000369799	0.000167002
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	0.00018465	0.000221267	0.000292872	0.000330203	0.000255795	0.000243492	0.000224486	0.000273957	0.000277895	0.000190153	0.000210318	0.000334264	0.000206175	0.000260078	0.000360443	0.000336663	0.000266637	0.000434405	0.000224127
PWY-6138: CMP-N-acetylneuraminate biosynthesis I (eukaryotes)	0	0	0	0	0	0	0	0	4.23191e-07	0	0	0	0	0	0	0	0	0	0
PWY-6143: CMP-pseudaminate biosynthesis	0	4.90471e-06	0	1.41821e-05	0	1.29554e-06	1.08086e-05	3.66533e-06	4.23656e-06	1.33276e-05	0	0	0	1.89494e-05	0	1.9865e-06	0	0	1.86877e-05
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	0.000378131	0.000168673	0.00017879	0.000274768	0.000123408	0.000187346	0.000210345	0.000162895	0.000216401	0.000136696	3.92139e-05	0.000206642	9.78837e-05	0.000203993	0.000270155	0.000184262	0.000227312	0.000279433	0.000113726
PWY-6151: S-adenosyl-L-methionine salvage I	0.000451611	0.000594398	0.000371159	0.000450827	0.000397542	0.000433338	0.000298884	0.000512667	0.000418434	0.000418974	0.000543855	0.000430515	0.000464649	0.00045771	0.000422152	0.000460799	0.000467559	0.00038255	0.000489463
PWY-6160: 3-dehydroquinate biosynthesis II (archaea)	0	0	0	0	0	2.50391e-07	2.63419e-06	0	0	5.903e-06	1.32431e-06	0	0	0	4.46677e-06	3.06375e-06	0	0	3.9528e-06
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	0.000454825	0.000581586	0.000528976	0.000505286	0.00050576	0.000523569	0.000357851	0.000531965	0.000469094	0.000501228	0.000577433	0.000510915	0.000540852	0.000477952	0.000420444	0.000491334	0.000423146	0.000527384	0.000507536
PWY-6165: chorismate biosynthesis II (archaea)	0	0	0	0	0	6.67172e-07	6.93884e-06	0	0	1.54359e-05	3.51784e-06	0	0	0	1.17013e-05	8.0851e-06	0	0	1.04047e-05
PWY-6167: flavin biosynthesis II (archaea)	0	0	0	0	0	3.94996e-06	1.17362e-05	0	0	1.99207e-05	0	0	0	0	8.71046e-06	0	0	0	1.39414e-05
PWY-6168: flavin biosynthesis III (fungi)	0	6.54363e-05	0.000191109	0.000117251	6.20325e-05	0.000115626	0.00010038	1.94485e-05	6.23117e-05	9.51832e-05	0	0.000133167	4.60777e-05	7.87031e-05	0.000134116	9.173e-05	2.36223e-05	0.00015835	6.72337e-05
PWY-6174: mevalonate pathway II (haloarchaea)	0	0	0	0	0	1.80368e-06	2.98099e-06	0	0	5.89969e-06	0	0	0	0	3.48198e-06	0	0	0	8.79044e-06
PWY-6182: superpathway of salicylate degradation	0	1.02124e-06	0	0	0	1.11512e-06	0	0	0	0	0	0	0	0	9.33918e-07	0	0	0	1.71915e-06
PWY-6185: 4-methylcatechol degradation (ortho cleavage)	0	8.98446e-07	0	0	0	1.38843e-06	0	0	0	0	0	7.99913e-07	0	0	7.7988e-07	0	0	0	1.61067e-06
PWY-6210: 2-aminophenol degradation	0	5.64432e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6215: 4-chlorobenzoate degradation	0	1.80201e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3115e-07
PWY-621: sucrose degradation III (sucrose invertase)	0	8.65927e-05	0.00018943	0.00021952	0.000118486	0.000147695	0.000160827	9.8632e-05	5.60777e-05	6.07529e-05	0.000146849	0.000210897	0.000135659	0.000127104	0.000218292	0.000153668	0.000215056	0.000161611	0.00014305
PWY-622: starch biosynthesis	0	0	4.19078e-05	1.31793e-05	9.64436e-06	0	0	4.41723e-05	1.77672e-05	7.23653e-06	0	7.68296e-05	8.93214e-05	0	4.99365e-05	1.52708e-05	1.08969e-05	0	6.70753e-06
PWY-6270: isoprene biosynthesis I	0	0.000224207	0.000372919	0.000331441	0.000332588	0.000315662	0.000292966	0.000359456	0.000299687	0.000337482	0.000457848	0.000377618	0.000379549	0.000306781	0.000315118	0.000336307	0.000235252	0.000271275	0.00032449
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	0.000656949	0.000529989	0.000442437	0.000436563	0.000463117	0.000398949	0.000287751	0.000434878	0.000388623	0.000429104	0.000558408	0.000430891	0.000430376	0.000404205	0.000436782	0.000407709	0.000428611	0.000397116	0.000453416
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	2.40521e-05	4.78978e-05	6.01874e-05	6.04221e-05	6.78735e-05	3.73136e-05	0.000134501	4.66666e-05	3.0329e-05	2.0364e-05	4.12815e-06	0.000137358	5.89606e-05	5.11839e-05	0.00015361	6.23316e-05	0.000142202	6.70571e-05	6.11912e-05
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	0	1.08345e-05	9.52042e-06	2.60828e-05	7.60822e-06	6.04662e-06	5.94086e-05	2.16155e-05	1.03249e-05	0	3.83132e-06	1.90217e-05	2.71474e-05	4.66707e-05	0.000163924	2.99073e-05	3.88861e-05	1.20957e-05	3.49712e-05
