# Pathway	MTN008_frags_Abundance	MTN038_frags_Abundance	MTN044_frags_Abundance	MTN049_frags_Abundance	MTN071_frags_Abundance	MTN076_frags_Abundance	MTN099_frags_Abundance	MTN112_frags_Abundance	MTN142_frags_Abundance	MTN167_frags_Abundance	PFND073_frags_Abundance	PFND110_frags_Abundance	PFND111_frags_Abundance	PFND164-amplified_frags_Abundance	PFND185_frags_Abundance	PFND208_frags_Abundance	PFND227_frags_Abundance	PFND233_frags_Abundance	PFND283_frags_Abundance
UNINTEGRATED|g__Bacteroides.s__Bacteroides_finegoldii	0	0.00839941	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033727	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_fluxus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00866361	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_fragilis	0	0	0.0590305	0.0104899	0	0	0.0466679	0.0088588	0	0.0280294	0	0	0	0.00484486	0.0116887	0	0.0047612	0	0.00528519
UNINTEGRATED|g__Bacteroides.s__Bacteroides_galacturonicus	0	0.0013418	0	0.000402876	0	0	0.000649887	0	0	0	0	0	0	0	0	0	0	0.00124969	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_intestinalis	0	0	0	0	0.00997481	0.0105906	0.0108019	0	0	0	0	0	0	0	0	0	0	0.0643359	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_massiliensis	0	0.00311774	0	0	0.00293212	0	0.000988445	0	0.0199532	0	0	0	0	0.00675956	0	0	0	0	0.00485175
UNINTEGRATED|g__Bacteroides.s__Bacteroides_ovatus	0	0.00448451	0.0227862	0.00658297	0.0040909	0.0152352	0.00634424	0.00461603	0	0	0	0.0268903	0.00924316	0.00557927	0.00358064	0.00488094	0	0.0265618	0.00517477
UNINTEGRATED|g__Bacteroides.s__Bacteroides_plebeius	0	0.0148411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_salyersiae	0	0.00542317	0	0	0.0141516	0.00655453	0	0	0	0	0	0	0	0.00458509	0.0034209	0.0024933	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_sp_CAG_144	0	0	0.00305105	0.000524554	0.000154791	0	0	0.000493088	0	0.000168585	0	0	0	0	0	0	0	0	0.000759436
UNINTEGRATED|g__Bacteroides.s__Bacteroides_sp_CAG_545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0155652	0	0	0	0.00105296
UNINTEGRATED|g__Bacteroides.s__Bacteroides_sp_CAG_709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002744	0	0	0	0.000280292
UNINTEGRATED|g__Bacteroides.s__Bacteroides_sp_CAG_754	0	0	0	0	0	0	0	0	0.00115478	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_sp_CAG_875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100536	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_stercoris	0	0	0	0	0	0	0	0.0336715	0	0	0	0	0	0.0132226	0	0	0.00339122	0	0.00135263
UNINTEGRATED|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0.0100334	0.0581867	0.0143082	0.00360062	0.0256225	0.0105229	0.00673813	0.0206597	0.00673687	0	0.0296276	0.00464888	0	0.00658193	0.00652978	0.00574798	0.0175942	0.0052312
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	0	0.0542742	0	0.0262067	0.0135572	0.0341052	0.0736415	0.0588524	0.0844387	0.0293909	0	0.0432241	0.010406	0.0450334	0.030537	0.0539067	0.0169002	0.0167957	0.0359216
UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus	0	0.00717496	0	0.151302	0.0419502	0.0399226	0.0630731	0.0376389	0	0.0148459	0	0	0.0337303	0.017937	0	0	0.0502193	0.135252	0.00600261
UNINTEGRATED|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0.00314035	0	0.00983561	0	0.0199147	0	0.00217365	0.0221928	0.00377843	0	0	0	0.00460796	0.00490053	0.00287738	0.00363289	0	0.00296183
UNINTEGRATED|g__Barnesiella.s__Barnesiella_intestinihominis	0	0.0028811	0	0.00696189	0	0	0.000669253	0.00167111	0	0.0113009	0	0	0.0049296	0.00146619	0.000432795	0.00159806	0.00169072	0.00422602	0.0015668
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_adolescentis	0.00417916	0.00753078	0	0.00286245	0	0	0	0	0	0.000833723	0.10433	0.00404983	0	0	0.00121185	0	0.0168058	0	0.000971096
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_animalis	0	0	0	0	0.00112626	0	0	0	0	0	0	0.000223384	0	0	0	0	0.00202385	0	0
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_bifidum	0	0	0	0.00067969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_breve	0	0	0	0	0	0	0	0	0	0	0	0.00063705	0	0	0	0	0	0	0
